City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
281,klyuchi,52.2667,79.1667,37.4,50,100,10.78,RU,1701253591
282,igarka,67.4667,86.5833,-17.59,99,16,4.12,RU,1701253592
283,dul'durga,50.6761,113.5931,6.28,80,50,11.48,RU,1701253592
284,semey,50.4111,80.2275,41.22,48,0,13.42,KZ,1701253310
285,tokar,18.4254,37.729,87.87,51,21,17.94,SD,1701253593
286,siwa oasis,29.2041,25.5195,67.87,37,0,5.59,EG,1701253594
287,bechar,31.6167,-2.2167,61.12,16,0,0.0,DZ,1701253594
288,chaman,30.9236,66.4512,63.72,23,1,5.68,PK,1701253595
289,port douglas,-16.4833,145.4667,80.13,77,75,3.38,AU,1701253595
290,tabuk,17.4189,121.4443,77.34,87,69,3.31,PH,1701253596
291,grand rapids,42.9634,-85.6681,25.92,84,100,12.66,US,1701253310
292,azul,-36.777,-59.8585,65.19,97,100,6.82,AR,1701253597
293,mermoz boabab,14.7065,-17.4758,82.96,44,0,11.5,SN,1701253597
294,luquillo,18.3725,-65.7166,77.05,98,0,3.44,PR,1701253598
295,xunchang,28.4543,104.715,59.58,74,100,0.72,CN,1701253598
296,maputo,-25.9653,32.5892,85.68,51,75,17.27,MZ,1701253598
297,foca,38.6703,26.7566,66.07,75,100,31.41,TR,1701253599
298,aioun,16.6614,-9.6149,79.99,12,0,10.04,MR,1701253599
299,kaifeng,34.7911,114.3483,39.31,22,100,8.9,CN,1701253600
300,sao vicente,-23.9631,-46.3919,79.27,26,100,1.99,BR,1701253600
301,susuman,62.7833,148.1667,-8.21,99,100,1.39,RU,1701253601
302,wick,58.4333,-3.0833,39.25,81,75,14.97,GB,1701253601
303,nuku'alofa,-21.1333,-175.2,77.34,94,75,3.44,TO,1701253602
304,sabzevar,36.2126,57.6819,60.08,55,20,11.5,IR,1701253602
305,vallenar,-28.5708,-70.7581,61.9,65,0,0.67,CL,1701253603
306,fort st. john,56.2499,-120.8529,30.09,55,40,9.22,CA,1701253341
307,aykhal,66.0,111.5,5.25,92,100,12.77,RU,1701253604
308,kassala,15.451,36.4,95.31,14,1,7.76,SD,1701253604
309,tahe,52.3333,124.7333,9.16,82,100,11.1,CN,1701253605
310,robore,-18.3333,-59.75,75.02,74,18,3.69,BO,1701253605
311,balikpapan,-1.2675,116.8289,81.59,83,20,3.44,ID,1701253606
312,afaahiti,-17.75,-149.2833,76.87,86,98,19.95,PF,1701253606
313,myitkyina,25.3833,97.4,72.16,65,100,1.16,MM,1701253349
314,porto novo,6.4965,2.6036,87.62,60,28,4.61,BJ,1701253607
315,aldan,58.6031,125.3894,0.52,97,100,9.19,RU,1701253370
316,kanker,20.2719,81.4931,82.6,46,48,5.41,IN,1701253608
317,ribeira grande,38.5167,-28.7,63.0,88,40,6.91,PT,1701253608
318,katsuura,35.1333,140.3,59.02,53,33,28.16,JP,1701253609
319,askino,56.0901,56.5783,28.53,95,100,8.79,RU,1701253609
320,berdyansk,46.7503,36.7944,51.01,82,100,38.43,UA,1701253610
321,olovyannaya,50.95,115.5667,2.12,84,99,6.71,RU,1701253610
322,alaghsas,17.0187,8.0168,87.69,11,0,14.97,NE,1701253611
323,al kharijah,25.4514,30.5464,73.89,23,0,8.05,EG,1701253611
324,kisesa,-3.0833,34.15,80.08,48,82,3.58,TZ,1701253527
325,yaren,-0.5472,166.916,81.57,81,100,12.01,NR,1701253612
326,guerrero negro,27.9769,-114.0611,62.85,74,37,9.22,MX,1701253613
327,taulaga,-11.0553,-171.0883,84.02,74,99,10.63,AS,1701253613
328,fort dodge,42.4975,-94.168,30.2,80,0,4.61,US,1701253412
329,port macquarie,-31.4333,152.9167,70.9,94,82,15.86,AU,1701253519
330,vesele,47.0148,34.915,53.17,80,95,20.45,UA,1701253614
331,sbikha,35.9333,10.0208,69.76,38,24,8.14,TN,1701253615
332,yarovoye,52.9273,78.58,35.49,55,100,10.4,RU,1701253615
333,navojoa,27.1,-109.4333,63.52,74,80,3.47,MX,1701253616
334,kyjov,49.0102,17.1225,31.68,79,61,3.78,CZ,1701253617
335,cambria,35.5641,-121.0808,56.98,86,0,5.01,US,1701253617
336,zemio,5.0314,25.1361,86.38,59,98,3.15,CF,1701253618
337,edd,13.9297,41.6925,87.12,55,93,15.32,ER,1701253618
338,midvagur,62.0511,-7.1939,40.03,70,75,11.5,FO,1701253619
339,thabazimbi,-24.5917,27.4116,98.44,18,59,7.11,ZA,1701253619
340,lata,40.1629,-8.3327,63.07,84,70,7.27,PT,1701253620
341,cadale,2.7603,46.3222,86.58,62,15,17.47,SO,1701253620
342,iwaki,37.05,140.8833,51.03,56,75,8.99,JP,1701253620
343,letlhakeng,-24.0944,25.0298,96.87,16,63,6.44,BW,1701253621
344,kingscliff,-28.2667,153.5667,74.73,94,68,6.91,AU,1701253621
345,kota kinabalu,5.9749,116.0724,85.98,74,20,3.44,MY,1701253622
346,whangarei,-35.7317,174.3239,51.48,95,10,3.62,NZ,1701253622
347,arraial do cabo,-22.9661,-42.0278,76.86,88,75,5.75,BR,1701253623
348,acarau,-2.8856,-40.12,81.23,72,86,14.36,BR,1701253623
349,springbok,-29.6643,17.8865,82.27,7,0,13.87,ZA,1701253624
350,hola,51.5377,23.1902,24.98,87,100,12.57,PL,1701253624
351,tikrit,34.6071,43.6782,61.66,22,44,11.18,IQ,1701253625
352,mirriah,13.7073,9.1501,92.01,12,0,11.5,NE,1701253625
353,oodweyne,9.4092,45.064,78.62,34,48,19.69,SO,1701253626
354,hasaki,35.7333,140.8333,52.2,47,11,12.06,JP,1701253626
355,pathein,16.7833,94.7333,84.27,60,37,5.35,MM,1701253627
356,campbell river,50.0163,-125.2446,40.44,92,5,3.06,CA,1701253627
357,kristiansund,63.1115,7.732,29.05,64,0,23.02,NO,1701253628
358,kaltan,53.5347,87.2457,20.08,91,14,2.19,RU,1701253507
359,codrington,-38.2667,141.9667,58.75,87,100,22.08,AU,1701253629
360,al qusayr,34.5091,36.5798,58.55,50,3,4.03,SY,1701253630
361,xai-xai,-25.0519,33.6442,77.25,79,81,20.13,MZ,1701253630
362,pamandzi,-12.7967,45.2794,91.18,58,20,13.8,YT,1701253631
363,mugia,43.1041,-9.2179,62.17,98,100,18.9,ES,1701253631
364,buncrana,55.1333,-7.45,35.37,83,100,5.5,IE,1701253632
365,bryne,58.7354,5.6477,32.99,73,0,2.3,NO,1701253632
366,tucurui,-3.7661,-49.6725,77.05,83,100,6.17,BR,1701253436
367,center,31.5107,-96.4247,39.6,75,0,4.61,US,1701253420
368,howrah,22.5892,88.3103,82.4,61,75,4.61,IN,1701253492
369,nuuk,64.1835,-51.7216,30.81,59,75,11.5,GL,1701253365
370,weno,7.4515,151.8468,84.15,84,100,8.05,FM,1701253634
371,mata-utu,-13.2816,-176.1745,83.52,79,46,18.41,WF,1701253635
372,quebo,11.3333,-14.9333,83.88,35,45,4.34,GW,1701253635
373,essaouira,31.5125,-9.77,67.5,55,54,4.61,MA,1701253636
374,buala,-8.145,159.5921,80.65,84,94,3.51,SB,1701253636
375,francisco sa,-16.4758,-43.4883,75.34,49,80,4.97,BR,1701253637
376,preobrazheniye,42.9019,133.9064,16.38,63,46,12.75,RU,1701253637
377,ghat,24.9647,10.1728,75.7,12,60,2.17,LY,1701253505
378,guasdualito,7.2424,-70.7324,74.07,87,69,2.17,VE,1701253638
379,nemuro,43.3236,145.575,30.69,61,62,23.17,JP,1701253639
380,zhangye,38.9342,100.4517,31.55,39,2,7.14,CN,1701253639
381,vila do maio,15.1333,-23.2167,79.59,70,0,8.34,CV,1701253640
382,opuwo,-18.0607,13.84,87.67,34,62,2.28,NA,1701253640
383,tucuma,-0.1833,-50.05,78.21,89,85,6.17,BR,1701253641
384,kalemie,-5.9475,29.1947,72.5,86,100,5.88,CD,1701253641
385,galliano,29.4422,-90.2992,37.4,93,0,0.0,US,1701253642
386,dilling,12.05,29.65,91.13,22,16,15.08,SD,1701253642
387,nili,33.7218,66.1302,52.02,26,71,2.21,AF,1701253643
388,meadville,41.6414,-80.1515,20.57,83,43,1.99,US,1701253644
389,remolino,10.702,-74.716,77.16,93,5,3.09,CO,1701253644
390,fada,9.5667,8.3,88.41,20,44,3.27,NG,1701253645
391,sept-iles,50.2001,-66.3821,23.05,67,75,14.97,CA,1701253621
392,nosy varika,-20.5833,48.5333,83.98,62,0,15.39,MG,1701253646
393,yueyang,29.3333,113.0919,57.67,41,23,20.71,CN,1701253647
394,tazacorte,28.629,-17.9293,70.77,79,20,11.5,ES,1701253450
395,maun,-19.9833,23.4167,91.36,33,0,6.91,BW,1701253512
396,chachapoyas,-6.2317,-77.869,53.82,94,93,2.33,PE,1701253648
397,saint augustine beach,29.8505,-81.2654,43.0,75,0,8.05,US,1701253649
398,pingliang,35.5392,106.6861,32.5,42,50,6.33,CN,1701253649
399,zhalantun,48.0,122.7167,6.13,73,84,13.58,CN,1701253650
400,oriximina,-1.7656,-55.8661,74.95,84,61,2.68,BR,1701253650
401,keflavik,64.0049,-22.5624,39.11,100,100,3.44,IS,1701253651
402,ukholovo,53.7929,40.4892,28.04,87,91,13.6,RU,1701253651
403,santana,-0.0583,-51.1817,78.98,94,75,4.61,BR,1701253652
404,palmer,42.1584,-72.3287,27.48,55,0,10.36,US,1701253652
405,puerto real,36.5282,-6.1901,64.56,94,75,12.66,ES,1701253653
406,chokwe,-24.5333,32.9833,87.4,53,33,25.23,MZ,1701253653
407,la sarre,48.8002,-79.1996,6.96,92,96,7.0,CA,1701253496
408,ludington,43.9553,-86.4526,34.11,79,100,17.27,US,1701253646
409,carroll,39.5501,-77.0164,24.64,65,0,8.05,US,1701253654
410,mambajao,9.2504,124.7156,81.7,86,100,12.82,PH,1701253655
411,juneau,58.3019,-134.4197,31.1,97,75,0.0,US,1701253655
412,taos,36.4072,-105.5731,24.98,72,0,4.61,US,1701253623
413,east london,-33.0153,27.9116,70.74,64,75,18.41,ZA,1701253656
414,ban bueng,13.311,101.1121,89.35,72,79,7.2,TH,1701253657
415,luderitz,-26.6481,15.1594,79.23,46,0,20.51,NA,1701253657
416,tonghae,37.5439,129.1069,38.86,60,6,14.76,KR,1701253658
417,hirado,33.3597,129.5531,52.39,68,100,13.15,JP,1701253558
418,pacocha,-17.5833,-71.3333,66.34,77,100,6.91,PE,1701253659
419,sitka,57.0531,-135.33,33.69,86,0,5.75,US,1701253659
420,damara,4.9608,18.7035,86.79,58,61,4.5,CF,1701253660
421,jinghong,21.991,100.7341,71.74,67,88,0.89,CN,1701253660
422,harstad,68.799,16.5293,31.15,78,2,9.26,NO,1701253661
423,pizhou,34.3114,117.9503,42.64,30,100,11.43,CN,1701253661
424,kerema,-7.9631,145.7785,80.64,85,100,2.26,PG,1701253662
425,palikir - national government center,6.9248,158.1611,79.65,94,100,5.75,FM,1701253662
426,tyukhtet,56.5389,89.3011,17.38,80,59,10.33,RU,1701253662
427,akureyri,65.6835,-18.0878,30.13,100,75,0.0,IS,1701253663
428,puerto el triunfo,13.2833,-88.55,75.42,80,100,7.2,SV,1701253663
429,sayat,38.7839,63.8803,46.27,45,94,11.81,TM,1701253664
430,brookings,44.3114,-96.7984,29.17,81,0,6.91,US,1701253640
431,muynoq,43.7683,59.0214,44.37,44,4,12.39,UZ,1701253665
432,usogorsk,63.4106,48.6872,17.67,94,100,0.89,RU,1701253666
433,yelizovo,53.1873,158.3805,23.14,62,75,13.42,RU,1701253667
434,ruvo di puglia,41.1136,16.4878,60.53,52,0,4.9,IT,1701253667
435,mantua,45.1667,10.7833,47.44,86,30,3.0,IT,1701253668
436,korla,41.7597,86.1469,45.45,37,13,7.49,CN,1701253577
437,alghero,40.5589,8.3181,60.89,59,20,10.36,IT,1701253669
438,kenai,60.5544,-151.2583,36.09,98,100,5.75,US,1701253669
439,barra de santo antonio,-9.4047,-35.5072,78.08,65,71,9.13,BR,1701253670
440,vorkuta,67.5,64.0,18.88,96,100,5.28,RU,1701253560
441,el calafate,-50.3408,-72.2768,39.83,72,38,12.64,AR,1701253671
442,haldibari,26.3333,88.7667,82.63,36,0,0.85,IN,1701253492
443,ebon,4.582,168.6964,80.26,83,100,16.67,MH,1701253671
444,port-vila,-17.7338,168.3219,74.8,100,40,5.75,VU,1701253672
445,sovetskaya gavan',48.9723,140.2878,11.1,65,100,13.29,RU,1701253672
446,kujang-up,39.8672,126.0303,20.28,55,5,9.42,KP,1701253673
447,kingsville,27.5159,-97.8561,57.9,72,100,6.91,US,1701253673
448,as sulayyil,20.4607,45.5779,80.85,23,1,10.33,SA,1701253674
449,cox's bazar,21.4532,91.9798,78.33,68,100,8.79,BD,1701253674
450,walvis bay,-22.9575,14.5053,72.55,64,0,13.8,NA,1701253675
451,meadow lakes,61.6247,-149.6011,42.78,65,75,13.8,US,1701253675
452,cockburn town,21.4612,-71.1419,79.72,77,99,12.66,TC,1701253676
453,tres coracoes,-21.6969,-45.2533,67.05,96,100,4.47,BR,1701253676
454,mwinilunga,-11.7358,24.4293,65.55,90,100,4.14,ZM,1701253677
455,undurkhaan,47.3194,110.6556,-7.55,89,3,4.09,MN,1701253677
456,dolneni,41.4253,21.4547,40.69,98,98,1.54,MK,1701253516
457,bengkulu,-3.8004,102.2655,78.8,90,100,7.36,ID,1701253678
458,pointe aux piments,-20.0628,57.5131,84.52,74,36,10.6,MU,1701253679
459,sao felix do xingu,-6.6447,-51.995,75.63,66,22,0.83,BR,1701253679
460,nova borova,50.693,28.6345,29.48,92,100,18.37,UA,1701253679
461,khandyga,62.6667,135.6,-24.66,100,96,1.45,RU,1701253680
462,novyy urengoy,66.0833,76.6333,15.03,96,100,10.0,RU,1701253476
463,rehoboth,-23.3167,17.0833,86.0,25,9,7.67,NA,1701253589
464,cheat lake,39.672,-79.8534,20.01,75,0,5.75,US,1701253681
465,vilyuysk,63.7553,121.6247,4.95,92,100,8.01,RU,1701253682
466,deltona,28.9005,-81.2637,48.42,80,0,10.36,US,1701253682
467,kushk,33.2957,61.9522,65.48,25,85,9.69,AF,1701253683
468,ziway,7.9333,38.7167,77.11,32,100,17.11,ET,1701253684
469,sorong,-0.8833,131.25,82.71,74,71,3.0,ID,1701253684
470,vadso,70.0744,29.7487,31.08,86,75,17.27,NO,1701253685
471,khuldabad,20.05,75.1833,77.45,57,38,6.06,IN,1701253685
472,ancud,-41.8697,-73.8203,50.61,94,100,13.06,CL,1701253686
473,hermoso campo,-27.6082,-61.3444,75.94,93,6,9.08,AR,1701253686
474,lingig,8.0389,126.4125,78.93,89,95,3.36,PH,1701253687
475,nanyamba,-10.6833,39.8333,96.37,32,65,10.42,TZ,1701253687
476,skovorodino,53.9833,123.9167,9.9,57,98,9.89,RU,1701253688
477,phongsali,21.6833,102.1058,62.35,66,47,1.68,LA,1701253689
478,yokadouma,3.5167,15.05,76.91,85,100,2.04,CM,1701253689
479,coruripe,-10.1256,-36.1756,80.33,62,24,8.95,BR,1701253541
480,kyaikkami,16.08,97.5675,84.25,68,95,8.9,MM,1701253690
481,kerikeri,-35.2268,173.9474,55.9,81,2,4.79,NZ,1701253691
482,ta`u,-14.2336,-169.5144,81.91,79,100,14.36,AS,1701253691
483,ivdel',60.6911,60.4206,19.02,97,100,4.0,RU,1701253692
484,illizi,26.4833,8.4667,73.2,15,73,2.44,DZ,1701253692
485,polyarnyy,69.1989,33.4478,26.56,87,97,14.99,RU,1701253539
486,mirabel,45.6501,-74.0825,20.32,83,20,4.61,CA,1701253406
487,tura,25.5198,90.2201,75.65,64,48,2.95,IN,1701253694
488,usinsk,65.9939,57.5281,13.06,93,100,3.0,RU,1701253694
489,matoury,4.8483,-52.3317,75.16,94,0,0.0,GF,1701253695
490,kalmunai,7.4167,81.8167,82.56,76,81,6.29,LK,1701253497
491,jiuquan,39.7432,98.5174,29.55,38,8,6.42,CN,1701253696
492,errachidia,31.9275,-4.4285,57.25,19,0,0.0,MA,1701253696
493,kilinochchi,9.3961,80.3982,80.8,77,96,7.29,LK,1701253697
494,villa rica,33.7321,-84.9191,28.94,84,0,4.9,US,1701253697
495,nova sintra,14.8667,-24.7167,70.9,72,13,10.31,CV,1701253698
496,salalah,17.0151,54.0924,84.29,61,0,8.05,OM,1701253698
497,grand falls-windsor,48.9332,-55.6649,31.5,93,98,2.37,CA,1701253699
498,revda,56.801,59.9303,29.26,97,100,2.06,RU,1701253541
499,kharp,66.8014,65.8081,17.46,95,100,5.91,RU,1701253700
500,sinop,41.7711,34.8709,52.23,59,100,19.6,TR,1701253701
501,vuokatti,64.146,28.2697,24.66,94,100,7.56,FI,1701253702
502,chonchi,-42.6128,-73.8092,50.13,98,100,4.65,CL,1701253702
503,arar,30.9753,41.0381,59.02,38,0,6.91,SA,1701253703
504,zhosaly,45.4878,64.0781,43.34,50,89,19.51,KZ,1701253491
505,okahao,-17.885,15.0667,88.27,31,35,6.51,NA,1701253704
506,saint john,45.2727,-66.0677,24.8,73,20,10.36,CA,1701253705
507,arteche,12.2645,125.4048,80.04,91,100,8.55,PH,1701253705
508,hilo,19.7297,-155.09,74.25,98,100,1.99,US,1701253706
509,shanghai,31.2222,121.4581,59.94,75,33,20.13,CN,1701253706
510,goundam,16.4145,-3.6708,82.81,12,0,11.14,ML,1701253707
511,puerto baquerizo moreno,-0.9,-89.6,75.58,79,78,13.02,EC,1701253490
512,neftcala,39.3742,49.2472,55.72,69,100,7.99,AZ,1701253708
513,kuusamo,65.9667,29.1833,21.24,86,100,10.36,FI,1701253708
514,sergeyevka,53.88,67.4158,33.04,89,100,7.2,KZ,1701253709
515,twon-brass,4.3151,6.2418,82.27,76,100,6.55,NG,1701253709
516,kavaratti,10.5669,72.642,83.89,72,100,9.73,IN,1701253710
517,kone,-21.0595,164.8658,76.37,72,74,2.37,NC,1701253710
518,levuka,50.1834,-105.4011,29.93,74,75,10.36,CA,1701253711
519,huarmey,-10.0681,-78.1522,66.42,89,92,7.58,PE,1701253711
520,nagato,34.3833,131.2,53.89,58,100,15.52,JP,1701253712
521,mokhsogollokh,61.4681,128.9203,0.21,91,100,9.26,RU,1701253712
522,bestobe,52.4994,73.0975,35.85,60,100,7.47,KZ,1701253713
523,ximeicun,24.9639,118.3794,67.44,55,35,1.63,CN,1701253713
524,broome,42.2506,-75.833,24.62,87,40,5.75,US,1701253714
525,sinabang,2.4803,96.3801,82.51,75,92,6.8,ID,1701253715
526,portland,45.5234,-122.6762,37.06,82,0,8.99,US,1701253200
527,mawlamyinegyunn,16.3833,95.2667,85.5,59,34,5.5,MM,1701253716
528,labuan,5.2767,115.2417,84.56,79,20,6.91,MY,1701253716
529,cranbrook,49.4999,-115.7688,21.04,68,100,4.61,CA,1701253717
530,vershino-darasunskiy,52.35,115.5167,-2.4,86,100,4.34,RU,1701253717
531,castillos,-34.1667,-53.8333,67.6,83,41,10.38,UY,1701253718
532,baiti,13.745,-14.7482,87.17,14,0,10.13,SN,1701253718
533,dongfeng,42.6403,125.5118,8.83,81,100,11.48,CN,1701253718
534,posse,-14.0931,-46.3694,76.8,31,11,4.16,BR,1701253719
535,trairi,-3.2778,-39.2689,82.2,66,82,11.99,BR,1701253513
536,gadzhiyevo,69.2551,33.3362,27.68,86,97,16.49,RU,1701253546
537,saint-joseph,-21.3667,55.6167,84.58,75,23,3.6,RE,1701253720
538,taro,-8.3862,115.28,75.2,94,99,2.15,ID,1701253721
539,chernyshevskiy,63.0128,112.4714,-5.35,88,100,4.61,RU,1701253722
540,castilho,-20.8722,-51.4875,75.24,81,97,4.97,BR,1701253722
541,beira,-19.8436,34.8389,89.69,70,40,16.11,MZ,1701253723
542,khovd,48.0056,91.6419,14.43,95,47,1.59,MN,1701253723
543,natal,-5.795,-35.2094,77.22,83,40,6.91,BR,1701253723
544,tongchuan,35.0806,109.0897,36.46,19,42,9.73,CN,1701253724
545,meulaboh,4.1363,96.1285,80.65,85,100,3.56,ID,1701253724
546,sisimiut,66.9395,-53.6735,28.47,65,100,15.1,GL,1701253725
547,lubango,-14.9172,13.4925,70.72,72,89,3.98,AO,1701253725
548,rybinsk,58.0446,38.8426,14.32,96,55,7.0,RU,1701253726
549,bontang,0.1333,117.5,81.18,79,98,5.59,ID,1701253727
550,narasimharajapura,13.6167,75.5167,80.49,66,93,2.89,IN,1701253727
551,norilsk,69.3535,88.2027,-10.41,99,19,3.8,RU,1701253491
552,kafarati,10.383,11.0957,91.08,15,34,10.94,NG,1701253729
553,fontenay-le-comte,46.5833,-1.0,43.25,80,100,7.09,FR,1701253729
554,timmins,48.4669,-81.3331,8.42,85,100,6.91,CA,1701253466
555,nanzhang chengguanzhen,31.7839,111.8275,49.37,41,100,6.82,CN,1701253730
556,dehdasht,30.7949,50.5646,66.31,46,25,5.99,IR,1701253731
557,qamdo,31.1667,97.2333,35.19,26,88,1.86,CN,1701253731
558,bairnsdale,-37.8333,147.6167,59.05,99,100,5.01,AU,1701253732
559,tafuna,-14.3358,-170.72,82.35,94,75,10.36,AS,1701253732
560,mchinji,-13.7984,32.8802,87.19,35,71,5.61,MW,1701253733
561,puerto leguizamo,-0.1934,-74.7819,71.06,99,100,0.43,CO,1701253733
562,mukalla,14.5425,49.1242,83.08,55,69,8.75,YE,1701253734
563,champerico,14.3,-91.9167,77.65,85,63,3.85,GT,1701253734
564,strelka,58.0728,93.0344,6.3,85,65,4.7,RU,1701253735
565,rio verde,21.9333,-99.9833,56.26,93,100,2.37,MX,1701253735
566,pervomayskoye,43.919,46.7102,54.37,64,4,24.56,RU,1701253736
567,bodo,67.28,14.405,30.24,59,0,23.02,NO,1701253736
